word,frequency,rank
receive,8,1748
situation,8,1749
chimney,8,1750
breed,8,1751
allow,8,1752
walls,8,1753
altogether,8,1754
uttered,8,1755
practical,8,1756
chapters,8,1757
audience,8,1758
belonged,8,1759
plum,8,1760
ben,8,1761
protection,8,1762
respectable,8,1763
brisk,8,1764
please,8,1765
borrowed,8,1766
recognized,8,1767
resort,8,1768
increase,8,1769
vague,8,1770
calaboose,8,1771
pine,8,1772
camp,8,1773
wonder,8,1774
pattern,8,1775
possible,8,1776
accompanied,8,1777
anxious,8,1778
innocent,8,1779
period,8,1780
april,8,1781
preacher,8,1782
religion,8,1783
professor,8,1784
branches,8,1785
waste,8,1786
burial,8,1787
referred,8,1788
reports,8,1789
boxes,8,1790
animal,8,1791
proud,8,1792
alas,8,1793
waw,8,1794
pouring,8,1795
civilization,8,1796
barber,8,1797
wore,8,1798
burnt,8,1799
carpenter,8,1800
rear,8,1801
behold,8,1802
planters,8,1803
published,8,1804
becomes,8,1805
celebrated,8,1806
idle,8,1807
drift,7,1808
tug,7,1809
boilers,7,1810
minister,7,1811
james,7,1812
larger,7,1813
tolerably,7,1814
rows,7,1815
dogs,7,1816
field,7,1817
bless,7,1818
due,7,1819
neighborhood,7,1820
report,7,1821
president,7,1822
tobacco,7,1823
methods,7,1824
lesson,7,1825
rudder,7,1826
ritchie,7,1827
lively,7,1828
happen,7,1829
oop,7,1830
liked,7,1831
pathetic,7,1832
suspect,7,1833
flew,7,1834
patiently,7,1835
dash,7,1836
powerful,7,1837
